"Bestaande koopwoningen; gemiddelde verkoopprijzen, regio"
""
"";"";"";"Perioden"
"Voorne aan Zee";"Gemiddelde verkoopprijs";"euro";"";"";"";"";"";"";"";"";"433128";"459967";"495909"
"Voorschoten";"Gemiddelde verkoopprijs";"euro";"132378";"235237";"296570";"335971";"307048";"455991";"512475";"565453";"534837";"590143";"657899"
"Voorst";"Gemiddelde verkoopprijs";"euro";"122934";"231548";"280939";"309254";"265634";"380896";"410863";"538499";"473723";"531771";"564160"
"Vorden";"Gemiddelde verkoopprijs";"euro";"127185";"228241";"";"";"";"";"";"";"";"";""
"Vries";"Gemiddelde verkoopprijs";"euro";"110012";"";"";"";"";"";"";"";"";"";""
"Vriezenveen";"Gemiddelde verkoopprijs";"euro";"88969";"167109";"";"";"";"";"";"";"";"";""
"Vught";"Gemiddelde verkoopprijs";"euro";"136068";"298752";"349067";"382556";"339759";"482126";"555788";"614829";"606139";"597470";"671948"
"Waadhoeke";"Gemiddelde verkoopprijs";"euro";"";"";"";"";"";"218120";"247730";"289942";"273994";"318557";"337091"
"Waalre";"Gemiddelde verkoopprijs";"euro";"124614";"257850";"326318";"387177";"337850";"438780";"563089";"607624";"566029";"651659";"662285"
"Waalwijk";"Gemiddelde verkoopprijs";"euro";"97123";"181779";"246223";"247848";"233399";"324796";"364015";"396309";"394820";"417622";"453184"
"Waddinxveen";"Gemiddelde verkoopprijs";"euro";"108497";"183240";"236735";"223839";"201490";"295664";"358529";"411557";"395832";"472179";"513592"
"Wageningen";"Gemiddelde verkoopprijs";"euro";"94246";"183553";"228265";"258326";"257817";"349478";"403316";"436182";"448168";"449599";"463177"
"Warmond";"Gemiddelde verkoopprijs";"euro";"197726";"334697";"523423";"";"";"";"";"";"";"";""
"Warnsveld";"Gemiddelde verkoopprijs";"euro";"113116";"172970";"";"";"";"";"";"";"";"";""
"Waspik";"Gemiddelde verkoopprijs";"euro";"98494";"";"";"";"";"";"";"";"";"";""
"Wassenaar";"Gemiddelde verkoopprijs";"euro";"231781";"540164";"605247";"558162";"531232";"759683";"910810";"970767";"799869";"849805";"903569"
"Wateringen";"Gemiddelde verkoopprijs";"euro";"110900";"179948";"";"";"";"";"";"";"";"";""
"Waterland";"Gemiddelde verkoopprijs";"euro";"122694";"256473";"303004";"335863";"287873";"448439";"498206";"561658";"497101";"580424";"509986"
"Weerselo";"Gemiddelde verkoopprijs";"euro";"114320";"207049";"";"";"";"";"";"";"";"";""
"Weert";"Gemiddelde verkoopprijs";"euro";"96925";"182852";"221940";"217371";"217850";"286721";"330617";"370896";"354656";"391906";"437149"
"Weesp";"Gemiddelde verkoopprijs";"euro";"79917";"151254";"204134";"240753";"207609";"416087";"434761";"537554";"";"";""
"Wehl";"Gemiddelde verkoopprijs";"euro";"105147";"258413";"";"";"";"";"";"";"";"";""
"Werkendam";"Gemiddelde verkoopprijs";"euro";"102942";"189969";"270039";"263196";"223071";"";"";"";"";"";""
"Wervershoof";"Gemiddelde verkoopprijs";"euro";"100696";"185497";"237134";"228454";"";"";"";"";"";"";""
"West Betuwe";"Gemiddelde verkoopprijs";"euro";"";"";"";"";"";"358088";"426523";"474794";"445305";"507574";"521134"
"West Maas en Waal";"Gemiddelde verkoopprijs";"euro";"112310";"215381";"263111";"246629";"236000";"323567";"401160";"464101";"421403";"474219";"495002"
"Westerbork";"Gemiddelde verkoopprijs";"euro";"92285";"";"";"";"";"";"";"";"";"";""
"Westerhoven";"Gemiddelde verkoopprijs";"euro";"132353";"";"";"";"";"";"";"";"";"";""
"Wester-Koggenland";"Gemiddelde verkoopprijs";"euro";"103520";"169871";"236748";"";"";"";"";"";"";"";""
"Westerkwartier";"Gemiddelde verkoopprijs";"euro";"";"";"";"";"";"274333";"303468";"349610";"343694";"380286";"413381"
"Westerschouwen";"Gemiddelde verkoopprijs";"euro";"125340";"";"";"";"";"";"";"";"";"";""
"Westerveld";"Gemiddelde verkoopprijs";"euro";"";"220357";"258032";"242486";"224984";"312598";"386678";"434119";"423746";"482454";"487354"
"Westervoort";"Gemiddelde verkoopprijs";"euro";"96334";"164285";"194871";"183532";"179129";"278047";"320036";"346565";"363393";"365528";"442322"
"Westerwolde";"Gemiddelde verkoopprijs";"euro";"";"";"";"";"";"236867";"288183";"344296";"311773";"336557";"374010"
"Westkapelle";"Gemiddelde verkoopprijs";"euro";"59774";"";"";"";"";"";"";"";"";"";""
"Westland";"Gemiddelde verkoopprijs";"euro";"";"";"249235";"265142";"225034";"355864";"418802";"449603";"453597";"504784";"555505"
"Weststellingwerf";"Gemiddelde verkoopprijs";"euro";"77427";"158483";"209581";"215975";"192375";"264528";"318872";"380850";"365677";"398330";"424890"
"Westvoorne";"Gemiddelde verkoopprijs";"euro";"136707";"290169";"379965";"378290";"296460";"506474";"595974";"627828";"";"";""
"Wierden";"Gemiddelde verkoopprijs";"euro";"101004";"193919";"243809";"248809";"222801";"346843";"376444";"426593";"403015";"395587";"463140"
"Wieringen";"Gemiddelde verkoopprijs";"euro";"74945";"152484";"185409";"213925";"";"";"";"";"";"";""
"Wieringermeer";"Gemiddelde verkoopprijs";"euro";"84373";"155467";"200248";"194310";"";"";"";"";"";"";""
"Wijchen";"Gemiddelde verkoopprijs";"euro";"105352";"186196";"240320";"251786";"223998";"325708";"382330";"422159";"404160";"484545";"496126"
"Wijdemeren";"Gemiddelde verkoopprijs";"euro";"";"";"348524";"366219";"339497";"511041";"608912";"657932";"583088";"632861";"653211"
"Wijhe";"Gemiddelde verkoopprijs";"euro";"99722";"189154";"";"";"";"";"";"";"";"";""
"De Wijk";"Gemiddelde verkoopprijs";"euro";"78503";"";"";"";"";"";"";"";"";"";""
"Wijk bij Duurstede";"Gemiddelde verkoopprijs";"euro";"108392";"198739";"274008";"290520";"248260";"375060";"422915";"472478";"450410";"504642";"481107"
"Willemstad";"Gemiddelde verkoopprijs";"euro";"112530";"";"";"";"";"";"";"";"";"";""
"Winschoten";"Gemiddelde verkoopprijs";"euro";"56026";"90117";"145052";"";"";"";"";"";"";"";""
"Winsum";"Gemiddelde verkoopprijs";"euro";"70551";"126571";"163683";"177833";"161069";"";"";"";"";"";""
"Winterswijk";"Gemiddelde verkoopprijs";"euro";"83826";"132665";"177529";"165107";"160787";"238267";"291164";"337995";"313199";"346135";"376011"
"Wisch";"Gemiddelde verkoopprijs";"euro";"94425";"184776";"";"";"";"";"";"";"";"";""
"Wittem";"Gemiddelde verkoopprijs";"euro";"117031";"";"";"";"";"";"";"";"";"";""
"Woensdrecht";"Gemiddelde verkoopprijs";"euro";"104261";"159186";"224528";"208777";"210008";"296747";"332957";"350087";"368491";"382087";"422202"
"Woerden";"Gemiddelde verkoopprijs";"euro";"99388";"180525";"269703";"292563";"252950";"397922";"419836";"505069";"488926";"547132";"620770"
"Wognum";"Gemiddelde verkoopprijs";"euro";"98646";"192825";"266297";"";"";"";"";"";"";"";""
"De Wolden";"Gemiddelde verkoopprijs";"euro";"";"211459";"241658";"247199";"222732";"319927";"390775";"443769";"423009";"464082";"478209"
"Wormerland";"Gemiddelde verkoopprijs";"euro";"90674";"189419";"294596";"257979";"226497";"353389";"411677";"473082";"461791";"508475";"499467"
"Woudenberg";"Gemiddelde verkoopprijs";"euro";"111571";"206934";"263522";"306700";"257248";"382889";"434011";"509985";"490476";"531410";"552197"
"Woudrichem";"Gemiddelde verkoopprijs";"euro";"106933";"203202";"257477";"244638";"210680";"";"";"";"";"";""
"Wouw";"Gemiddelde verkoopprijs";"euro";"102245";"";"";"";"";"";"";"";"";"";""
"Wûnseradiel";"Gemiddelde verkoopprijs";"euro";"56820";"114207";"183168";"183517";"";"";"";"";"";"";""
"Wymbritseradiel";"Gemiddelde verkoopprijs";"euro";"72430";"135351";"223586";"227068";"";"";"";"";"";"";""
"Zaanstad";"Gemiddelde verkoopprijs";"euro";"76662";"144833";"197312";"209144";"196031";"315668";"355725";"410834";"387053";"415308";"430833"
"Zaltbommel";"Gemiddelde verkoopprijs";"euro";"87231";"225934";"267659";"283522";"243282";"338800";"403431";"447128";"452933";"444749";"548623"
"Zandvoort";"Gemiddelde verkoopprijs";"euro";"123030";"195543";"295440";"296601";"265962";"459745";"529740";"584516";"608461";"585647";"604626"
"Zederik";"Gemiddelde verkoopprijs";"euro";"112256";"196867";"279914";"296574";"244743";"";"";"";"";"";""
"Zeevang";"Gemiddelde verkoopprijs";"euro";"116964";"206890";"268975";"299931";"250690";"";"";"";"";"";""
"Zeewolde";"Gemiddelde verkoopprijs";"euro";"127834";"201430";"241469";"277763";"220442";"315736";"323973";"442384";"390515";"439272";"466599"
"Zeist";"Gemiddelde verkoopprijs";"euro";"147495";"317815";"345292";"392455";"353771";"473200";"571853";"643073";"545311";"592096";"663706"
"Zelhem";"Gemiddelde verkoopprijs";"euro";"103985";"185718";"";"";"";"";"";"";"";"";""
"Zevenaar";"Gemiddelde verkoopprijs";"euro";"95642";"165833";"199915";"204324";"191992";"261508";"305045";"341408";"348727";"375711";"410446"
"Zevenbergen";"Gemiddelde verkoopprijs";"euro";"100232";"";"";"";"";"";"";"";"";"";""
"Zevenhuizen-Moerkapelle";"Gemiddelde verkoopprijs";"euro";"132479";"212593";"277985";"";"";"";"";"";"";"";""
"Zierikzee";"Gemiddelde verkoopprijs";"euro";"81913";"";"";"";"";"";"";"";"";"";""
"Zijpe";"Gemiddelde verkoopprijs";"euro";"84305";"168784";"237898";"230014";"";"";"";"";"";"";""
"Zoetermeer";"Gemiddelde verkoopprijs";"euro";"107437";"169588";"207181";"212991";"202777";"313313";"351459";"393957";"391641";"434502";"457889"
"Zoeterwoude";"Gemiddelde verkoopprijs";"euro";"119307";"222288";"273697";"296742";"263381";"403878";"441652";"395875";"492073";"494247";"569994"
"Zuidhorn";"Gemiddelde verkoopprijs";"euro";"72543";"111725";"185954";"202322";"171332";"";"";"";"";"";""
"Zuidlaren";"Gemiddelde verkoopprijs";"euro";"103563";"";"";"";"";"";"";"";"";"";""
"Zuidplas";"Gemiddelde verkoopprijs";"euro";"";"";"";"260459";"241149";"357105";"429943";"463891";"465092";"510356";"561991"
"Zuidwolde";"Gemiddelde verkoopprijs";"euro";"116695";"";"";"";"";"";"";"";"";"";""
"Zundert";"Gemiddelde verkoopprijs";"euro";"112164";"175215";"263224";"280101";"240024";"324757";"381275";"425779";"420661";"450881";"464649"
"Zutphen";"Gemiddelde verkoopprijs";"euro";"78355";"148906";"199267";"228865";"200403";"265915";"324899";"375805";"365571";"391686";"444637"
"Zwartewaterland";"Gemiddelde verkoopprijs";"euro";"";"";"193114";"222879";"198160";"271612";"291968";"349932";"362612";"376182";"402361"
"Zwartsluis";"Gemiddelde verkoopprijs";"euro";"84275";"154501";"";"";"";"";"";"";"";"";""
"Zweeloo";"Gemiddelde verkoopprijs";"euro";"93945";"";"";"";"";"";"";"";"";"";""
"Zwijndrecht";"Gemiddelde verkoopprijs";"euro";"84016";"151315";"191657";"196913";"184465";"270144";"306639";"344052";"341125";"382265";"408715"
"Zwolle";"Gemiddelde verkoopprijs";"euro";"84813";"155551";"206170";"223622";"218349";"315874";"363081";"414535";"410024";"450763";"450913"
"Bron: Centraal Bureau voor de Statistiek, Kadaster"
